Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Processor,Processor_16,0,8961.615555972592,8961.615555972592,16,4,4,Success,-8937.615555972592
Processor,Processor_16,0,8973.782316436596,8973.782316436596,16,6,5,Success,-8946.782316436596
Processor,Processor_16,0,8986.054123360658,8986.054123360658,16,5,6,Success,-8959.054123360658
Processor,Processor_16,0,9000.279072703663,9000.279072703663,16,6,7,Success,-8971.279072703663
Processor,Processor_16,0,9016.064852662963,9016.064852662963,16,7,8,Success,-8985.064852662963
GraphicsCard,GraphicsCard_16,0,9023.697637240073,9023.697637240073,16,5,2,Success,-9000.697637240073
GraphicsCard,GraphicsCard_16,0,9030.126573006026,9030.126573006026,16,2,3,Success,-9009.126573006026
GraphicsCard,GraphicsCard_16,0,9042.192071594418,9042.192071594418,16,6,5,Success,-9015.192071594418
GraphicsCard,GraphicsCard_16,0,9053.61211101034,9053.61211101034,16,4,6,Success,-9027.61211101034
GraphicsCard,GraphicsCard_16,0,9068.39759462483,9068.39759462483,16,6,7,Success,-9039.39759462483
GraphicsCard,GraphicsCard_16,0,9082.681538527264,9082.681538527264,16,5,8,Success,-9053.681538527264
Storage,Storage_16,0,9093.055635253831,9093.055635253831,16,7,2,Success,-9068.055635253831
Storage,Storage_16,0,9103.834397886505,9103.834397886505,16,6,3,Success,-9078.834397886505
Storage,Storage_16,0,9114.217147265845,9114.217147265845,16,5,4,Success,-9089.217147265845
Storage,Storage_16,0,9123.53938296123,9123.53938296123,16,3,5,Success,-9099.53938296123
Storage,Storage_16,0,9131.782550512795,9131.782550512795,16,2,6,Success,-9107.782550512795
Box,Box_16,0,9137.195499328318,9137.195499328318,16,3,2,Success,-9116.195499328318
Box,Box_16,0,9145.547982962511,9145.547982962511,16,4,3,Success,-9122.547982962511
Box,Box_16,0,9154.668771999024,9154.668771999024,16,5,4,Success,-9129.668771999024
Box,Box_16,0,9163.434938410212,9163.434938410212,16,3,5,Success,-9139.434938410212
Box,Box_16,0,9173.338348821642,9173.338348821642,16,2,6,Success,-9149.338348821642
Box,Box_16,0,9186.65489476148,9186.65489476148,16,5,7,Success,-9158.65489476148
Box,Box_16,0,9198.754879446231,9198.754879446231,16,3,8,Success,-9171.754879446231
PowerSupply,PowerSupply_16,0,9208.658165298537,9208.658165298537,16,6,3,Success,-9183.658165298537
PowerSupply,PowerSupply_16,0,9216.708390661735,9216.708390661735,16,4,4,Success,-9192.708390661735
PowerSupply,PowerSupply_16,0,9229.693060028916,9229.693060028916,16,7,5,Success,-9201.693060028916
PowerSupply,PowerSupply_16,0,9243.687510156058,9243.687510156058,16,6,6,Success,-9215.687510156058
PowerSupply,PowerSupply_16,0,9254.746747173334,9254.746747173334,16,3,7,Success,-9228.746747173334
PowerSupply,PowerSupply_16,0,9268.64331843562,9268.64331843562,16,5,8,Success,-9239.64331843562
RAM,RAM_16,0,9276.604262837436,9276.604262837436,16,4,2,Success,-9254.604262837436
RAM,RAM_16,0,9283.836151000507,9283.836151000507,16,3,3,Success,-9261.836151000507
RAM,RAM_16,0,9295.538070460001,9295.538070460001,16,6,4,Success,-9269.538070460001
RAM,RAM_16,0,9306.249392512487,9306.249392512487,16,3,6,Success,-9281.249392512487
RAM,RAM_16,0,9317.628738203277,9317.628738203277,16,2,8,Success,-9291.628738203277
Motherboard,Motherboard_16,0,9325.06377021603,9325.06377021603,16,4,3,Success,-9302.06377021603
Motherboard,Motherboard_16,0,9335.285207401692,9335.285207401692,16,5,4,Success,-9310.285207401692
Motherboard,Motherboard_16,0,9348.856038352533,9348.856038352533,16,7,6,Success,-9319.856038352533
Motherboard,Motherboard_16,0,9362.952786148899,9362.952786148899,16,6,7,Success,-9333.952786148899
Motherboard,Motherboard_16,0,9377.461067972143,9377.461067972143,16,5,8,Success,-9348.461067972143
CoolingSystem,CoolingSystem_16,0,9383.414552308142,9383.414552308142,16,3,2,Success,-9362.414552308142
CoolingSystem,CoolingSystem_16,0,9392.880913564457,9392.880913564457,16,5,3,Success,-9368.880913564457
CoolingSystem,CoolingSystem_16,0,9403.168996440098,9403.168996440098,16,5,4,Success,-9378.168996440098
CoolingSystem,CoolingSystem_16,0,9411.631209394405,9411.631209394405,16,2,5,Success,-9388.631209394405
CoolingSystem,CoolingSystem_16,0,9422.385991525687,9422.385991525687,16,3,6,Success,-9397.385991525687
CoolingSystem,CoolingSystem_16,0,9435.579275131382,9435.579275131382,16,5,7,Success,-9407.579275131382
CoolingSystem,CoolingSystem_16,0,9451.252395040396,9451.252395040396,16,6,8,Success,-9421.252395040396
Processor,Processor_8,0,9463.021112916047,9463.021112916047,8,5,5,Success,-9445.021112916047
Storage,Storage_8,0,9476.682742645346,9476.682742645346,8,6,6,Success,-9456.682742645346
Storage,Storage_8,0,9487.856823555583,9487.856823555583,8,4,7,Success,-9468.856823555583
Box,Box_8,0,9499.734820625259,9499.734820625259,8,6,4,Success,-9481.734820625259
RAM,RAM_8,0,9507.963186277186,9507.963186277186,8,4,4,Success,-9491.963186277186
Motherboard,Motherboard_8,0,9519.669771585908,9519.669771585908,8,3,8,Success,-9500.669771585908
CoolingSystem,CoolingSystem_8,0,9524.748713560015,9524.748713560015,8,2,2,Success,-9512.748713560015
Processor,Processor_17,0,9529.405151822704,9529.405151822704,17,2,2,Success,-9508.405151822704
Processor,Processor_17,0,9539.344111274853,9539.344111274853,17,5,3,Success,-9514.344111274853
Processor,Processor_17,0,9548.774116180666,9548.774116180666,17,5,4,Success,-9522.774116180666
Processor,Processor_17,0,9562.149501551808,9562.149501551808,17,7,5,Success,-9533.149501551808
Processor,Processor_17,0,9571.463766863908,9571.463766863908,17,3,6,Success,-9545.463766863908
Processor,Processor_17,0,9581.632577874496,9581.632577874496,17,3,7,Success,-9554.632577874496
Processor,Processor_17,0,9595.483869692507,9595.483869692507,17,4,8,Success,-9566.483869692507
GraphicsCard,GraphicsCard_17,0,9604.11419359294,9604.11419359294,17,5,3,Success,-9579.11419359294
GraphicsCard,GraphicsCard_17,0,9614.772086940886,9614.772086940886,17,5,4,Success,-9588.772086940886
GraphicsCard,GraphicsCard_17,0,9628.589581856939,9628.589581856939,17,6,6,Success,-9599.589581856939
GraphicsCard,GraphicsCard_17,0,9640.1592439278,9640.1592439278,17,4,7,Success,-9612.1592439278
GraphicsCard,GraphicsCard_17,0,9656.326623709849,9656.326623709849,17,7,8,Success,-9624.326623709849
Storage,Storage_17,0,9664.055258628538,9664.055258628538,17,4,2,Success,-9641.055258628538
Storage,Storage_17,0,9672.194556006772,9672.194556006772,17,4,3,Success,-9648.194556006772
Storage,Storage_17,0,9678.944695857435,9678.944695857435,17,2,4,Success,-9655.944695857435
Storage,Storage_17,0,9688.225561037847,9688.225561037847,17,4,5,Success,-9662.225561037847
Storage,Storage_17,0,9701.403682528215,9701.403682528215,17,6,6,Success,-9672.403682528215
Storage,Storage_17,0,9714.85759623193,9714.85759623193,17,5,7,Success,-9685.85759623193
Box,Box_17,0,9725.069694797556,9725.069694797556,17,7,2,Success,-9699.069694797556
Box,Box_17,0,9732.610199366443,9732.610199366443,17,4,3,Success,-9708.610199366443
Box,Box_17,0,9741.185258939322,9741.185258939322,17,3,4,Success,-9717.185258939322
Box,Box_17,0,9751.474061920106,9751.474061920106,17,5,5,Success,-9724.474061920106
Box,Box_17,0,9761.495195272344,9761.495195272344,17,4,6,Success,-9734.495195272344
Box,Box_17,0,9773.112688716588,9773.112688716588,17,3,7,Success,-9746.112688716588
Box,Box_17,0,9787.833317454777,9787.833317454777,17,5,8,Success,-9757.833317454777
PowerSupply,PowerSupply_17,0,9796.745577334235,9796.745577334235,17,5,2,Success,-9772.745577334235
PowerSupply,PowerSupply_17,0,9804.312747957842,9804.312747957842,17,3,3,Success,-9781.312747957842
PowerSupply,PowerSupply_17,0,9815.865372401882,9815.865372401882,17,6,4,Success,-9788.865372401882
PowerSupply,PowerSupply_17,0,9829.223143493575,9829.223143493575,17,7,5,Success,-9800.223143493575
PowerSupply,PowerSupply_17,0,9842.905420940673,9842.905420940673,17,7,6,Success,-9812.905420940673
PowerSupply,PowerSupply_17,0,9853.262491097863,9853.262491097863,17,3,7,Success,-9826.262491097863
PowerSupply,PowerSupply_17,0,9864.693389679402,9864.693389679402,17,3,8,Success,-9836.693389679402
RAM,RAM_17,0,9872.008803236979,9872.008803236979,17,5,2,Success,-9848.008803236979
RAM,RAM_17,0,9881.417358142788,9881.417358142788,17,6,3,Success,-9855.417358142788
RAM,RAM_17,0,9892.860684220972,9892.860684220972,17,5,5,Success,-9865.860684220972
RAM,RAM_17,0,9901.706256643896,9901.706256643896,17,2,6,Success,-9876.706256643896
RAM,RAM_17,0,9914.727252391556,9914.727252391556,17,5,7,Success,-9885.727252391556
RAM,RAM_17,0,9925.830905251505,9925.830905251505,17,3,8,Success,-9897.830905251505
Motherboard,Motherboard_17,0,9934.523697123723,9934.523697123723,17,6,2,Success,-9909.523697123723
Motherboard,Motherboard_17,0,9941.038437673124,9941.038437673124,17,2,3,Success,-9919.038437673124
Motherboard,Motherboard_17,0,9948.782795101128,9948.782795101128,17,3,4,Success,-9924.782795101128
Motherboard,Motherboard_17,0,9958.504043496514,9958.504043496514,17,4,5,Success,-9932.504043496514
Motherboard,Motherboard_17,0,9968.984481036752,9968.984481036752,17,3,6,Success,-9942.984481036752
Motherboard,Motherboard_17,0,9983.351182604374,9983.351182604374,17,6,7,Success,-9953.351182604374
Motherboard,Motherboard_17,0,9997.18227439156,9997.18227439156,17,4,8,Success,-9968.18227439156
CoolingSystem,CoolingSystem_17,0,10006.41219237817,10006.41219237817,17,6,2,Success,-9981.41219237817
CoolingSystem,CoolingSystem_17,0,10016.21867385451,10016.21867385451,17,5,3,Success,-9991.21867385451
CoolingSystem,CoolingSystem_17,0,10025.734693096207,10025.734693096207,17,3,5,Success,-10000.734693096207
CoolingSystem,CoolingSystem_17,0,10037.396194301255,10037.396194301255,17,4,6,Success,-10010.396194301255
CoolingSystem,CoolingSystem_17,0,10052.572524192616,10052.572524192616,17,7,7,Success,-10021.572524192616
CoolingSystem,CoolingSystem_17,0,10065.794577643112,10065.794577643112,17,4,8,Success,-10036.794577643112
Processor,Processor_18,0,10072.902685704466,10072.902685704466,18,4,2,Success,-10048.902685704466
Processor,Processor_18,0,10083.523458920274,10083.523458920274,18,7,3,Success,-10055.523458920274
Processor,Processor_18,0,10092.025100383107,10092.025100383107,18,3,4,Success,-10067.025100383107
Processor,Processor_18,0,10101.166574229046,10101.166574229046,18,3,5,Success,-10075.166574229046
Processor,Processor_18,0,10114.106132111718,10114.106132111718,18,6,6,Success,-10084.106132111718
Processor,Processor_18,0,10127.527918669037,10127.527918669037,18,6,7,Success,-10096.527918669037
Processor,Processor_18,0,10143.018161330285,10143.018161330285,18,6,8,Success,-10111.018161330285
GraphicsCard,GraphicsCard_18,0,10147.347884729832,10147.347884729832,18,2,2,Success,-10125.347884729832
GraphicsCard,GraphicsCard_18,0,10158.604717732316,10158.604717732316,18,7,3,Success,-10130.604717732316
GraphicsCard,GraphicsCard_18,0,10169.632483218595,10169.632483218595,18,6,4,Success,-10141.632483218595
GraphicsCard,GraphicsCard_18,0,10179.934121850438,10179.934121850438,18,5,5,Success,-10151.934121850438
GraphicsCard,GraphicsCard_18,0,10189.232604476336,10189.232604476336,18,3,6,Success,-10162.232604476336
GraphicsCard,GraphicsCard_18,0,10203.963946777078,10203.963946777078,18,6,7,Success,-10172.963946777078
GraphicsCard,GraphicsCard_18,0,10219.319313340675,10219.319313340675,18,7,8,Success,-10186.319313340675
Storage,Storage_18,0,10225.977883098265,10225.977883098265,18,3,2,Success,-10202.977883098265
Storage,Storage_18,0,10232.644746416605,10232.644746416605,18,3,3,Success,-10208.644746416605
Storage,Storage_18,0,10240.07180337473,10240.07180337473,18,3,4,Success,-10215.07180337473
Storage,Storage_18,0,10248.81341980792,10248.81341980792,18,2,5,Success,-10223.81341980792
Storage,Storage_18,0,10258.460186698221,10258.460186698221,18,2,6,Success,-10232.460186698221
Storage,Storage_18,0,10271.771300257116,10271.771300257116,18,6,7,Success,-10240.771300257116
Storage,Storage_18,0,10286.005097292506,10286.005097292506,18,6,8,Success,-10254.005097292506
Box,Box_18,0,10292.17480377921,10292.17480377921,18,3,2,Success,-10269.17480377921
Box,Box_18,0,10300.151251063191,10300.151251063191,18,4,3,Success,-10275.151251063191
Box,Box_18,0,10312.954275235019,10312.954275235019,18,7,4,Success,-10283.954275235019
Box,Box_18,0,10323.02796278804,10323.02796278804,18,5,5,Success,-10295.02796278804
Box,Box_18,0,10335.99078986224,10335.99078986224,18,6,6,Success,-10305.99078986224
Box,Box_18,0,10346.129054392226,10346.129054392226,18,3,7,Success,-10318.129054392226
Box,Box_18,0,10358.002646308327,10358.002646308327,18,3,8,Success,-10329.002646308327
PowerSupply,PowerSupply_18,0,10367.134055045723,10367.134055045723,18,7,2,Success,-10340.134055045723
PowerSupply,PowerSupply_18,0,10376.178678358363,10376.178678358363,18,5,3,Success,-10350.178678358363
PowerSupply,PowerSupply_18,0,10385.79034011382,10385.79034011382,18,5,4,Success,-10358.79034011382
PowerSupply,PowerSupply_18,0,10393.982033783685,10393.982033783685,18,3,5,Success,-10367.982033783685
PowerSupply,PowerSupply_18,0,10404.10407455711,10404.10407455711,18,4,6,Success,-10376.10407455711
PowerSupply,PowerSupply_18,0,10419.746514930826,10419.746514930826,18,7,7,Success,-10387.746514930826
PowerSupply,PowerSupply_18,0,10433.13551100457,10433.13551100457,18,5,8,Success,-10402.13551100457
RAM,RAM_18,0,10439.960500244462,10439.960500244462,18,4,2,Success,-10415.960500244462
RAM,RAM_18,0,10450.886376598954,10450.886376598954,18,5,4,Success,-10423.886376598954
RAM,RAM_18,0,10461.992959952786,10461.992959952786,18,6,5,Success,-10432.992959952786
RAM,RAM_18,0,10472.687024091863,10472.687024091863,18,3,7,Success,-10444.687024091863
RAM,RAM_18,0,10488.404209156894,10488.404209156894,18,6,8,Success,-10456.404209156894
Motherboard,Motherboard_18,0,10498.025139624657,10498.025139624657,18,6,2,Success,-10472.025139624657
Motherboard,Motherboard_18,0,10507.385782376738,10507.385782376738,18,4,4,Success,-10481.385782376738
Motherboard,Motherboard_18,0,10516.223198933947,10516.223198933947,18,3,5,Success,-10490.223198933947
Motherboard,Motherboard_18,0,10529.570984140404,10529.570984140404,18,6,6,Success,-10499.570984140404
Motherboard,Motherboard_18,0,10540.262825937329,10540.262825937329,18,3,7,Success,-10512.262825937329
Motherboard,Motherboard_18,0,10552.049498601205,10552.049498601205,18,3,8,Success,-10523.049498601205
CoolingSystem,CoolingSystem_18,0,10560.227322725905,10560.227322725905,18,5,2,Success,-10535.227322725905
CoolingSystem,CoolingSystem_18,0,10569.9535363261,10569.9535363261,18,5,3,Success,-10543.9535363261
CoolingSystem,CoolingSystem_18,0,10579.097876518848,10579.097876518848,18,4,4,Success,-10553.097876518848
CoolingSystem,CoolingSystem_18,0,10587.20222437543,10587.20222437543,18,2,5,Success,-10562.20222437543
CoolingSystem,CoolingSystem_18,0,10601.15340891162,10601.15340891162,18,6,6,Success,-10571.15340891162
CoolingSystem,CoolingSystem_18,0,10615.229196464345,10615.229196464345,18,6,7,Success,-10584.229196464345
CoolingSystem,CoolingSystem_18,0,10629.692790317935,10629.692790317935,18,5,8,Success,-10598.692790317935
Processor,Processor_9,0,10642.993131591797,10642.993131591797,9,6,6,Success,-10621.993131591797
GraphicsCard,GraphicsCard_9,0,10652.703546585864,10652.703546585864,9,4,5,Success,-10634.703546585864
Storage,Storage_9,0,10661.886710600298,10661.886710600298,9,6,2,Success,-10644.886710600298
Processor,Processor_19,0,10669.125108394659,10669.125108394659,19,4,2,Success,-10644.125108394659
Processor,Processor_19,0,10680.043529531793,10680.043529531793,19,6,3,Success,-10652.043529531793
Processor,Processor_19,0,10688.322854972153,10688.322854972153,19,4,4,Success,-10661.322854972153
Processor,Processor_19,0,10696.556998369624,10696.556998369624,19,2,6,Success,-10669.556998369624
Processor,Processor_19,0,10712.758465074861,10712.758465074861,19,7,8,Success,-10678.758465074861
GraphicsCard,GraphicsCard_19,0,10721.462752162033,10721.462752162033,19,5,2,Success,-10695.462752162033
GraphicsCard,GraphicsCard_19,0,10727.839105724264,10727.839105724264,19,2,3,Success,-10703.839105724264
GraphicsCard,GraphicsCard_19,0,10740.773938728973,10740.773938728973,19,7,4,Success,-10710.773938728973
GraphicsCard,GraphicsCard_19,0,10753.119162220399,10753.119162220399,19,6,5,Success,-10723.119162220399
GraphicsCard,GraphicsCard_19,0,10764.58268453103,10764.58268453103,19,5,6,Success,-10734.58268453103
GraphicsCard,GraphicsCard_19,0,10774.741539893444,10774.741539893444,19,3,7,Success,-10745.741539893444
GraphicsCard,GraphicsCard_19,0,10790.05296297703,10790.05296297703,19,7,8,Success,-10756.05296297703
Storage,Storage_19,0,10796.297258275323,10796.297258275323,19,3,2,Success,-10772.297258275323
Storage,Storage_19,0,10804.75122731265,10804.75122731265,19,4,3,Success,-10778.75122731265
Storage,Storage_19,0,10812.20109601224,10812.20109601224,19,3,4,Success,-10786.20109601224
Storage,Storage_19,0,10820.42870714364,10820.42870714364,19,2,5,Success,-10794.42870714364
Storage,Storage_19,0,10831.510616922085,10831.510616922085,19,4,6,Success,-10802.510616922085
Storage,Storage_19,0,10844.346332622928,10844.346332622928,19,4,7,Success,-10814.346332622928
Storage,Storage_19,0,10855.543257288413,10855.543257288413,19,3,8,Success,-10825.543257288413
Box,Box_19,0,10863.172534488023,10863.172534488023,19,5,2,Success,-10837.172534488023
Box,Box_19,0,10871.602348863016,10871.602348863016,19,5,3,Success,-10844.602348863016
Box,Box_19,0,10881.552452395641,10881.552452395641,19,5,4,Success,-10853.552452395641
Box,Box_19,0,10894.351323875484,10894.351323875484,19,6,5,Success,-10864.351323875484
Box,Box_19,0,10908.417157327383,10908.417157327383,19,7,6,Success,-10876.417157327383
Box,Box_19,0,10922.329383770188,10922.329383770188,19,5,7,Success,-10891.329383770188
Box,Box_19,0,10937.90230534074,10937.90230534074,19,7,8,Success,-10903.90230534074
PowerSupply,PowerSupply_19,0,10945.2728832232,10945.2728832232,19,4,2,Success,-10920.2728832232
PowerSupply,PowerSupply_19,0,10952.21609336338,10952.21609336338,19,3,3,Success,-10927.21609336338
PowerSupply,PowerSupply_19,0,10961.226275239347,10961.226275239347,19,5,4,Success,-10933.226275239347
PowerSupply,PowerSupply_19,0,10971.784133598308,10971.784133598308,19,4,5,Success,-10943.784133598308
PowerSupply,PowerSupply_19,0,10984.354161557327,10984.354161557327,19,6,6,Success,-10953.354161557327
PowerSupply,PowerSupply_19,0,10994.609316415574,10994.609316415574,19,3,7,Success,-10965.609316415574
PowerSupply,PowerSupply_19,0,11008.185294944007,11008.185294944007,19,4,8,Success,-10977.185294944007
RAM,RAM_19,0,11017.40761256221,11017.40761256221,19,7,2,Success,-10989.40761256221
RAM,RAM_19,0,11027.365069853335,11027.365069853335,19,6,3,Success,-10999.365069853335
RAM,RAM_19,0,11036.980539528196,11036.980539528196,19,5,4,Success,-11008.980539528196
RAM,RAM_19,0,11048.43000744506,11048.43000744506,19,5,5,Success,-11019.43000744506
RAM,RAM_19,0,11058.3816120803,11058.3816120803,19,3,6,Success,-11030.3816120803
RAM,RAM_19,0,11074.036952983924,11074.036952983924,19,7,7,Success,-11041.036952983924
RAM,RAM_19,0,11086.125003547939,11086.125003547939,19,3,8,Success,-11056.125003547939
Motherboard,Motherboard_19,0,11095.22334206707,11095.22334206707,19,6,2,Success,-11068.22334206707
Motherboard,Motherboard_19,0,11105.275913882724,11105.275913882724,19,6,3,Success,-11077.275913882724
Motherboard,Motherboard_19,0,11115.127156974148,11115.127156974148,19,5,4,Success,-11087.127156974148
Motherboard,Motherboard_19,0,11126.591565594692,11126.591565594692,19,5,5,Success,-11097.591565594692
Motherboard,Motherboard_19,0,11140.68800918557,11140.68800918557,19,7,6,Success,-11108.68800918557
Motherboard,Motherboard_19,0,11153.28656117312,11153.28656117312,19,5,7,Success,-11122.28656117312
Motherboard,Motherboard_19,0,11167.409465956564,11167.409465956564,19,5,8,Success,-11135.409465956564
CoolingSystem,CoolingSystem_19,0,11176.086091505505,11176.086091505505,19,5,2,Success,-11150.086091505505
CoolingSystem,CoolingSystem_19,0,11186.446857369665,11186.446857369665,19,6,4,Success,-11157.446857369665
CoolingSystem,CoolingSystem_19,0,11198.297585454873,11198.297585454873,19,5,5,Success,-11169.297585454873
CoolingSystem,CoolingSystem_19,0,11211.962151156771,11211.962151156771,19,6,6,Success,-11180.962151156771
CoolingSystem,CoolingSystem_19,0,11226.155980321266,11226.155980321266,19,6,7,Success,-11194.155980321266
CoolingSystem,CoolingSystem_19,0,11236.79369709648,11236.79369709648,19,2,8,Success,-11207.79369709648
Processor,Processor_20,0,11246.727010169114,11246.727010169114,20,7,2,Success,-11217.727010169114
Processor,Processor_20,0,11254.562000939031,11254.562000939031,20,4,3,Success,-11227.562000939031
Processor,Processor_20,0,11265.064186586309,11265.064186586309,20,5,4,Success,-11236.064186586309
Processor,Processor_20,0,11276.11482414376,11276.11482414376,20,6,5,Success,-11245.11482414376
Processor,Processor_20,0,11284.828097184982,11284.828097184982,20,2,6,Success,-11256.828097184982
Processor,Processor_20,0,11297.811949086761,11297.811949086761,20,4,7,Success,-11266.811949086761
Processor,Processor_20,0,11310.917230327432,11310.917230327432,20,5,8,Success,-11277.917230327432
GraphicsCard,GraphicsCard_20,0,11319.133077581322,11319.133077581322,20,4,3,Success,-11292.133077581322
GraphicsCard,GraphicsCard_20,0,11327.400066466853,11327.400066466853,20,3,4,Success,-11300.400066466853
GraphicsCard,GraphicsCard_20,0,11336.968683203444,11336.968683203444,20,3,6,Success,-11307.968683203444
GraphicsCard,GraphicsCard_20,0,11352.757007777607,11352.757007777607,20,7,7,Success,-11318.757007777607
GraphicsCard,GraphicsCard_20,0,11365.182812186322,11365.182812186322,20,4,8,Success,-11333.182812186322
Storage,Storage_20,0,11371.164645826566,11371.164645826566,20,3,2,Success,-11346.164645826566
Storage,Storage_20,0,11380.906420465457,11380.906420465457,20,4,4,Success,-11352.906420465457
Storage,Storage_20,0,11393.57362353227,11393.57362353227,20,6,5,Success,-11362.57362353227
Storage,Storage_20,0,11403.110883879386,11403.110883879386,20,3,6,Success,-11374.110883879386
Storage,Storage_20,0,11416.744432507348,11416.744432507348,20,5,7,Success,-11384.744432507348
Storage,Storage_20,0,11430.896220377816,11430.896220377816,20,6,8,Success,-11396.896220377816
Box,Box_20,0,11440.827759988613,11440.827759988613,20,5,4,Success,-11411.827759988613
Box,Box_20,0,11451.361779369709,11451.361779369709,20,3,6,Success,-11422.361779369709
Box,Box_20,0,11463.180481225345,11463.180481225345,20,4,7,Success,-11432.180481225345
Box,Box_20,0,11477.954644212237,11477.954644212237,20,5,8,Success,-11444.954644212237
PowerSupply,PowerSupply_20,0,11484.533969485163,11484.533969485163,20,4,2,Success,-11458.533969485163
PowerSupply,PowerSupply_20,0,11493.308294673263,11493.308294673263,20,5,3,Success,-11465.308294673263
PowerSupply,PowerSupply_20,0,11503.159916158724,11503.159916158724,20,4,4,Success,-11475.159916158724
PowerSupply,PowerSupply_20,0,11513.401404985865,11513.401404985865,20,4,5,Success,-11484.401404985865
PowerSupply,PowerSupply_20,0,11527.178799828662,11527.178799828662,20,6,6,Success,-11495.178799828662
PowerSupply,PowerSupply_20,0,11536.825366522588,11536.825366522588,20,2,7,Success,-11507.825366522588
PowerSupply,PowerSupply_20,0,11548.504477383076,11548.504477383076,20,3,8,Success,-11517.504477383076
RAM,RAM_20,0,11554.647648602953,11554.647648602953,20,4,2,Success,-11528.647648602953
RAM,RAM_20,0,11562.506855861568,11562.506855861568,20,3,3,Success,-11536.506855861568
RAM,RAM_20,0,11571.051731714511,11571.051731714511,20,4,4,Success,-11543.051731714511
RAM,RAM_20,0,11584.741751216523,11584.741751216523,20,7,5,Success,-11552.741751216523
RAM,RAM_20,0,11594.423786233061,11594.423786233061,20,2,6,Success,-11566.423786233061
RAM,RAM_20,0,11606.97215892,11606.97215892,20,5,7,Success,-11574.97215892
RAM,RAM_20,0,11619.649037936097,11619.649037936097,20,3,8,Success,-11588.649037936097
Motherboard,Motherboard_20,0,11628.100843176322,11628.100843176322,20,6,2,Success,-11600.100843176322
Motherboard,Motherboard_20,0,11635.761930659126,11635.761930659126,20,4,3,Success,-11608.761930659126
Motherboard,Motherboard_20,0,11645.602154192227,11645.602154192227,20,4,4,Success,-11617.602154192227
Motherboard,Motherboard_20,0,11657.210749726133,11657.210749726133,20,6,5,Success,-11626.210749726133
Motherboard,Motherboard_20,0,11669.937589256062,11669.937589256062,20,5,6,Success,-11638.937589256062
Motherboard,Motherboard_20,0,11682.624026907133,11682.624026907133,20,3,8,Success,-11651.624026907133
CoolingSystem,CoolingSystem_20,0,11687.739236121926,11687.739236121926,20,3,2,Success,-11662.739236121926
CoolingSystem,CoolingSystem_20,0,11695.143047857253,11695.143047857253,20,3,3,Success,-11669.143047857253
CoolingSystem,CoolingSystem_20,0,11706.052913447196,11706.052913447196,20,5,4,Success,-11677.052913447196
CoolingSystem,CoolingSystem_20,0,11717.025245081953,11717.025245081953,20,5,5,Success,-11687.025245081953
CoolingSystem,CoolingSystem_20,0,11728.134523905928,11728.134523905928,20,5,6,Success,-11697.134523905928
CoolingSystem,CoolingSystem_20,0,11741.093573394985,11741.093573394985,20,5,7,Success,-11709.093573394985
CoolingSystem,CoolingSystem_20,0,11754.098910231698,11754.098910231698,20,5,8,Success,-11721.098910231698
Processor,Processor_10,0,11765.238861307995,11765.238861307995,10,7,4,Success,-11744.238861307995
Storage,Storage_10,0,11775.960534581842,11775.960534581842,10,3,7,Success,-11755.960534581842
Box,Box_10,0,11785.010855044446,11785.010855044446,10,2,6,Success,-11767.010855044446
PowerSupply,PowerSupply_10,0,11798.486788721397,11798.486788721397,10,7,5,Success,-11776.486788721397
RAM,RAM_10,0,11807.590551880123,11807.590551880123,10,4,4,Success,-11789.590551880123
RAM,RAM_10,0,11819.578143808198,11819.578143808198,10,6,5,Success,-11798.578143808198
Motherboard,Motherboard_10,0,11828.622492267217,11828.622492267217,10,3,5,Success,-11810.622492267217
Motherboard,Motherboard_10,0,11842.984059054575,11842.984059054575,10,6,7,Success,-11819.984059054575
Processor,Processor_21,0,11848.415804823137,11848.415804823137,21,2,2,Success,-11823.415804823137
Processor,Processor_21,0,11856.376978446411,11856.376978446411,21,3,3,Success,-11829.376978446411
Processor,Processor_21,0,11863.382509936859,11863.382509936859,21,3,4,Success,-11835.382509936859
Processor,Processor_21,0,11874.074217476991,11874.074217476991,21,5,5,Success,-11843.074217476991
Processor,Processor_21,0,11885.059782533117,11885.059782533117,21,3,6,Success,-11855.059782533117
Processor,Processor_21,0,11897.279281096982,11897.279281096982,21,4,7,Success,-11865.279281096982
Processor,Processor_21,0,11910.882397191146,11910.882397191146,21,5,8,Success,-11876.882397191146
GraphicsCard,GraphicsCard_21,0,11917.053712241364,11917.053712241364,21,4,2,Success,-11890.053712241364
GraphicsCard,GraphicsCard_21,0,11927.00104016453,11927.00104016453,21,5,3,Success,-11898.00104016453
GraphicsCard,GraphicsCard_21,0,11936.116265562667,11936.116265562667,21,4,5,Success,-11906.116265562667
GraphicsCard,GraphicsCard_21,0,11948.581202523164,11948.581202523164,21,5,6,Success,-11916.581202523164
GraphicsCard,GraphicsCard_21,0,11964.446926977937,11964.446926977937,21,7,8,Success,-11928.446926977937
Storage,Storage_21,0,11971.418909134374,11971.418909134374,21,4,2,Success,-11944.418909134374
Storage,Storage_21,0,11977.198294807922,11977.198294807922,21,2,3,Success,-11951.198294807922
