Component,Name,Start_Time,End_Time,Total_Time,Assembly_Time,Main_Assembly_Time,Transport_Time,Status,Transport_Delay
Processor,Processor_35,0,1063.08212678872,1063.08212678872,35,6,2,Success,-1020.08212678872
Storage,Storage_35,0,1071.5688787927666,1071.5688787927666,35,5,3,Success,-1028.5688787927666
RAM,RAM_35,0,1082.263738121864,1082.263738121864,35,7,3,Success,-1037.263738121864
Processor,Processor_36,0,1088.430878027179,1088.430878027179,36,4,2,Success,-1046.430878027179
Storage,Storage_36,0,1097.2564543543515,1097.2564543543515,36,4,3,Success,-1054.2564543543515
Box,Box_36,0,1106.126709827191,1106.126709827191,36,6,2,Success,-1062.126709827191
RAM,RAM_36,0,1115.315717258178,1115.315717258178,36,6,3,Success,-1070.315717258178
Processor,Processor_18,0,1123.4282406429306,1123.4282406429306,18,5,2,Success,-1098.4282406429306
Processor,Processor_12,0,1132.5296900670492,1132.5296900670492,12,7,2,Success,-1111.5296900670492
Processor,Processor_37,0,1140.8438326702833,1140.8438326702833,37,5,2,Success,-1096.8438326702833
Storage,Storage_37,0,1151.1527616383257,1151.1527616383257,37,6,3,Success,-1105.1527616383257
Box,Box_37,0,1159.9816616460942,1159.9816616460942,37,6,2,Success,-1114.9816616460942
RAM,RAM_37,0,1169.293207423974,1169.293207423974,37,6,3,Success,-1123.293207423974
Processor,Processor_38,0,1176.637011638971,1176.637011638971,38,4,2,Success,-1132.637011638971
Storage,Storage_38,0,1183.978665067206,1183.978665067206,38,4,3,Success,-1138.978665067206
Box,Box_38,0,1190.508332237967,1190.508332237967,38,3,2,Success,-1147.508332237967
RAM,RAM_38,0,1198.6721335410077,1198.6721335410077,38,4,3,Success,-1153.6721335410077
Processor,Processor_39,0,1204.147934836047,1204.147934836047,39,2,2,Success,-1161.147934836047
Storage,Storage_39,0,1212.0621007206394,1212.0621007206394,39,3,3,Success,-1167.0621007206394
Box,Box_39,0,1222.2930686817047,1222.2930686817047,39,7,2,Success,-1174.2930686817047
RAM,RAM_39,0,1228.9148951878603,1228.9148951878603,39,3,3,Success,-1183.9148951878603
Processor,Processor_40,0,1237.7786407837555,1237.7786407837555,40,6,2,Success,-1189.7786407837555
Storage,Storage_40,0,1246.9806699547414,1246.9806699547414,40,5,3,Success,-1198.9806699547414
Box,Box_40,0,1252.8095221100916,1252.8095221100916,40,2,2,Success,-1208.8095221100916
RAM,RAM_40,0,1259.0969414917167,1259.0969414917167,40,3,3,Success,-1213.0969414917167
Processor,Processor_20,0,1267.554595659419,1267.554595659419,20,6,2,Success,-1239.554595659419
Storage,Storage_20,0,1275.042609667107,1275.042609667107,20,3,3,Success,-1249.042609667107
Processor,Processor_41,0,1281.6238303750158,1281.6238303750158,41,3,2,Success,-1235.6238303750158
Storage,Storage_41,0,1288.6353700003365,1288.6353700003365,41,3,3,Success,-1241.6353700003365
Box,Box_41,0,1296.6140776816271,1296.6140776816271,41,4,2,Success,-1249.6140776816271
RAM,RAM_41,0,1303.789167364301,1303.789167364301,41,3,3,Success,-1256.789167364301
Processor,Processor_42,0,1313.676573695477,1313.676573695477,42,6,2,Success,-1263.676573695477
Storage,Storage_42,0,1321.0712572377115,1321.0712572377115,42,4,3,Success,-1272.0712572377115
Box,Box_42,0,1329.1301249331723,1329.1301249331723,42,5,2,Success,-1280.1301249331723
RAM,RAM_42,0,1337.5949111572188,1337.5949111572188,42,5,3,Success,-1287.5949111572188
Processor,Processor_21,0,1347.387229110103,1347.387229110103,21,6,2,Success,-1318.387229110103
Processor,Processor_43,0,1356.624633234459,1356.624633234459,43,7,2,Success,-1304.624633234459
Storage,Storage_43,0,1364.229932448407,1364.229932448407,43,4,3,Success,-1314.229932448407
RAM,RAM_43,0,1373.5843658612687,1373.5843658612687,43,6,3,Success,-1321.5843658612687
Processor,Processor_44,0,1380.616987714305,1380.616987714305,44,5,2,Success,-1329.616987714305
Storage,Storage_44,0,1392.0550111588109,1392.0550111588109,44,7,3,Success,-1338.0550111588109
Box,Box_44,0,1398.3091027632506,1398.3091027632506,44,3,2,Success,-1349.3091027632506
RAM,RAM_44,0,1405.6460290060368,1405.6460290060368,44,3,3,Success,-1355.6460290060368
Processor,Processor_22,0,1412.1086335965797,1412.1086335965797,22,4,2,Success,-1384.1086335965797
Processor,Processor_45,0,1418.3840487012176,1418.3840487012176,45,3,2,Success,-1368.3840487012176
Storage,Storage_45,0,1423.8475293346091,1423.8475293346091,45,2,3,Success,-1373.8475293346091
Box,Box_45,0,1432.08835012144,1432.08835012144,45,5,2,Success,-1380.08835012144
RAM,RAM_45,0,1438.9275556356038,1438.9275556356038,45,2,3,Success,-1388.9275556356038
Processor,Processor_46,0,1446.917821375571,1446.917821375571,46,4,2,Success,-1394.917821375571
Storage,Storage_46,0,1453.073812867106,1453.073812867106,46,3,3,Success,-1401.073812867106
Box,Box_46,0,1459.6103169308835,1459.6103169308835,46,4,2,Success,-1407.6103169308835
RAM,RAM_46,0,1467.7336420894956,1467.7336420894956,46,4,3,Success,-1414.7336420894956
Box,Box_47,0,1477.2656693077788,1477.2656693077788,47,7,2,Success,-1421.2656693077788
RAM,RAM_47,0,1485.1963980137732,1485.1963980137732,47,3,3,Success,-1432.1963980137732
Processor,Processor_48,0,1490.4310626357867,1490.4310626357867,48,2,2,Success,-1438.4310626357867
Storage,Storage_48,0,1502.3947432337795,1502.3947432337795,48,7,3,Success,-1444.3947432337795
Box,Box_48,0,1507.4124456741035,1507.4124456741035,48,3,2,Success,-1454.4124456741035
RAM,RAM_48,0,1514.8359703205042,1514.8359703205042,48,3,3,Success,-1460.8359703205042
Processor,Processor_49,0,1521.0170235627413,1521.0170235627413,49,4,2,Success,-1466.0170235627413
Storage,Storage_49,0,1531.0428967067494,1531.0428967067494,49,6,3,Success,-1473.0428967067494
Box,Box_49,0,1537.9971377811964,1537.9971377811964,49,3,2,Success,-1483.9971377811964
RAM,RAM_49,0,1544.1391455223127,1544.1391455223127,49,3,3,Success,-1489.1391455223127
Box,Box_35,0,1551.0689755418343,1551.0689755418343,35,4,2,Success,-1510.0689755418343
Box,Box_43,0,1560.0784885187197,1560.0784885187197,43,6,2,Success,-1509.0784885187197
Processor,Processor_47,0,1566.9506156723628,1566.9506156723628,47,4,2,Success,-1513.9506156723628
Storage,Storage_47,0,1573.5708665992126,1573.5708665992126,47,3,3,Success,-1520.5708665992126
